Объем;Объем кадра;Объем;X относительное;Y относительное;Z относительное;Время;Длина;Угол;Угол X выч;Угол Y выч;Угол Z выч;Время кадра;Радиус выч;X центра выч;Y центра выч;Z центра выч;Длина кадра;Координаты;Подача;Подача в ;Плоскость;Охлаждение;Шпиндель;Направление вращ. шпинделя;I;J;K;X станка;Y станка;Z станка;Корр.СК X;Корр.СК Y;Корр.СК Z;СК X;СК Y;СК Z;A станка;B станка;C станка;A относительное;B относительное;C относительное;Корр.X;Корр.Y;Корр.Z;Радиус;Программа;Программа (файл);Инструмент;Следующий инструмент;Кадр;КадрNum;Интерполяции тип;Контурная коррекция;Корр. на длину;Коррекция на диаметр;Коррекция на длину;Цикл;Выход из цикла;Высечка;Шаг высечки;X зажим;Y зажим;Z зажим;A зажим;B зажим;C зажим;СКП;
97177.27188;0.;0.;2.125;3.091;0.;0:14:00;1893.84575;89.99828;55.49226;34.50774;90.;0:00:02;0.;0.;0.;0.;3.75099;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;62.81;37.823;-7.5;62.81;37.823;-7.5;62.81;37.823;-7.5;0.;0.;0.;0.;0.;0.;62.81;37.823;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;153;152;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
97085.63396;0.;0.;-20.648;-22.787;0.;0:14:26;1938.43045;89.99565;145.49661;55.49661;90.;0:00:26;15.51403;54.022;25.038;-7.5;44.5847;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-8.788;-12.785;0.;42.162;15.036;-7.5;42.162;15.036;-7.5;42.162;15.036;-7.5;0.;0.;0.;0.;0.;0.;42.162;15.036;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;154;153;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
96664.63757;0.;0.;-26.064;0.;0.;0:14:42;1964.49445;49.85776;180.;90.;90.;0:00:15;0.;0.;0.;0.;26.064;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;16.098;15.036;-7.5;16.098;15.036;-7.5;16.098;15.036;-7.5;0.;0.;0.;0.;0.;0.;16.098;15.036;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;155;154;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
96639.72096;0.;0.;0.;7.5;0.;0:14:46;1971.99445;90.;90.;0.;90.;0:00:04;0.;0.;0.;0.;7.5;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;16.098;22.536;-7.5;16.098;22.536;-7.5;16.098;22.536;-7.5;0.;0.;0.;0.;0.;0.;16.098;22.536;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;156;155;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
96558.80133;0.;0.;-3.75;0.;0.;0:14:49;1975.74445;90.;180.;90.;90.;0:00:02;0.;0.;0.;0.;3.75;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;12.348;22.536;-7.5;12.348;22.536;-7.5;12.348;22.536;-7.5;0.;0.;0.;0.;0.;0.;12.348;22.536;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;157;156;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
96043.66972;0.;0.;0.;37.115;0.;0:15:11;2012.85945;90.;90.;0.;90.;0:00:22;0.;0.;0.;0.;37.115;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;12.348;59.651;-7.5;12.348;59.651;-7.5;12.348;59.651;-7.5;0.;0.;0.;0.;0.;0.;12.348;59.651;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;158;157;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
95867.61509;0.;0.;6.15;6.15;0.;0:15:17;2022.51985;0.;90.;0.;90.;0:00:05;6.15;18.498;59.651;-7.5;9.6604;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;6.15;0.;0.;18.498;65.801;-7.5;18.498;65.801;-7.5;18.498;65.801;-7.5;0.;0.;0.;0.;0.;0.;18.498;65.801;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;159;158;ПЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
95179.25406;0.;0.;46.912;0.;0.;0:15:45;2069.43185;0.;0.;90.;90.;0:00:28;0.;0.;0.;0.;46.912;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;65.41;65.801;-7.5;65.41;65.801;-7.5;65.41;65.801;-7.5;0.;0.;0.;0.;0.;0.;65.41;65.801;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;160;159;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
95125.07495;0.;0.;1.15;-1.15;0.;0:15:46;2071.23826;0.;0.;90.;90.;0:00:01;1.15;65.41;64.651;-7.5;1.80642;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;-1.15;0.;66.56;64.651;-7.5;66.56;64.651;-7.5;66.56;64.651;-7.5;0.;0.;0.;0.;0.;0.;66.56;64.651;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;161;160;ПЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
94585.45287;0.;0.;0.;-47.215;0.;0:16:14;2118.45326;0.;90.;180.;90.;0:00:28;0.;0.;0.;0.;47.215;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;66.56;17.436;-7.5;66.56;17.436;-7.5;66.56;17.436;-7.5;0.;0.;0.;0.;0.;0.;66.56;17.436;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;162;161;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
94411.77009;0.;0.;-6.15;-6.15;0.;0:16:20;2128.11366;0.;90.;180.;90.;0:00:05;6.15;60.41;17.436;-7.5;9.6604;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-6.15;0.;0.;60.41;11.286;-7.5;60.41;11.286;-7.5;60.41;11.286;-7.5;0.;0.;0.;0.;0.;0.;60.41;11.286;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;163;162;ПЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
93765.96915;0.;0.;-46.912;0.;0.;0:16:48;2175.02566;0.;180.;90.;90.;0:00:28;0.;0.;0.;0.;46.912;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;13.498;11.286;-7.5;13.498;11.286;-7.5;13.498;11.286;-7.5;0.;0.;0.;0.;0.;0.;13.498;11.286;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;164;163;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
93711.79009;0.;0.;-1.15;1.15;0.;0:16:49;2176.83208;0.;180.;90.;90.;0:00:01;1.15;13.498;12.436;-7.5;1.80642;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;1.15;0.;12.348;12.436;-7.5;12.348;12.436;-7.5;12.348;12.436;-7.5;0.;0.;0.;0.;0.;0.;12.348;12.436;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;165;164;ПЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
93638.32098;0.;0.;0.;10.1;0.;0:16:55;2186.93208;0.;90.;0.;90.;0:00:06;0.;0.;0.;0.;10.1;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;12.348;22.536;-7.5;12.348;22.536;-7.5;12.348;22.536;-7.5;0.;0.;0.;0.;0.;0.;12.348;22.536;-7.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;166;165;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
93638.32098;0.;0.;0.;0.;17.5;0:16:56;2204.43208;90.;90.;90.;0.;0:00:00;0.;0.;0.;0.;17.5;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;12.348;22.536;10.;12.348;22.536;10.;12.348;22.536;10.;0.;0.;0.;0.;0.;0.;12.348;22.536;10.;0.;;C:\ncm-prt\demo\demo.NC;1;-1;167;166;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
93638.32098;0.;0.;11.25;0.;0.;0:16:56;2215.68208;90.;0.;90.;90.;0:00:00;0.;0.;0.;0.;11.25;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;23.598;22.536;10.;23.598;22.536;10.;23.598;22.536;10.;0.;0.;0.;0.;0.;0.;23.598;22.536;10.;0.;;C:\ncm-prt\demo\demo.NC;1;-1;168;167;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
93638.32098;0.;0.;0.;0.;-16.5;0:16:56;2232.18208;90.;90.;90.;180.;0:00:00;0.;0.;0.;0.;16.5;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;23.598;22.536;-6.5;23.598;22.536;-6.5;23.598;22.536;-6.5;0.;0.;0.;0.;0.;0.;23.598;22.536;-6.5;0.;;C:\ncm-prt\demo\demo.NC;1;-1;169;168;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
93454.63753;0.;0.;0.;0.;-4.75;0:16:57;2236.93208;0.;90.;90.;180.;0:00:01;0.;0.;0.;0.;4.75;Абсолютные;200.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;23.598;22.536;-11.25;23.598;22.536;-11.25;23.598;22.536;-11.25;0.;0.;0.;0.;0.;0.;23.598;22.536;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;170;169;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
93357.86874;0.;0.;0.;3.271;0.;0:16:59;2240.20308;90.;90.;0.;90.;0:00:01;0.;0.;0.;0.;3.271;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;23.598;25.807;-11.25;23.598;25.807;-11.25;23.598;25.807;-11.25;0.;0.;0.;0.;0.;0.;23.598;25.807;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;171;170;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
93302.16885;0.;0.;3.413;-0.391;0.;0:17:01;2243.64585;76.93656;13.06344;103.06344;90.;0:00:02;15.09978;27.011;40.516;-11.25;3.44278;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;3.413;14.709;0.;27.011;25.416;-11.25;27.011;25.416;-11.25;27.011;25.416;-11.25;0.;0.;0.;0.;0.;0.;27.011;25.416;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;172;171;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
93154.05804;0.;0.;3.999;0.;0.;0:17:04;2247.64485;0.;0.;90.;90.;0:00:02;0.;0.;0.;0.;3.999;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;31.01;25.416;-11.25;31.01;25.416;-11.25;31.01;25.416;-11.25;0.;0.;0.;0.;0.;0.;31.01;25.416;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;173;172;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
93079.46669;0.;0.;0.134;-2.88;0.;0:17:05;2250.52986;89.05889;90.94111;179.05889;90.;0:00:01;23.0141;54.021;25.038;-11.25;2.885;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;23.011;-0.378;0.;31.144;22.536;-11.25;31.144;22.536;-11.25;31.144;22.536;-11.25;0.;0.;0.;0.;0.;0.;31.144;22.536;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;174;173;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
93054.6069;0.;0.;-7.546;0.;0.;0:17:10;2258.07586;83.75851;180.;90.;90.;0:00:04;0.;0.;0.;0.;7.546;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;23.598;22.536;-11.25;23.598;22.536;-11.25;23.598;22.536;-11.25;0.;0.;0.;0.;0.;0.;23.598;22.536;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;175;174;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
92959.51481;0.;0.;-3.75;0.;0.;0:17:12;2261.82586;0.;180.;90.;90.;0:00:02;0.;0.;0.;0.;3.75;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;19.848;22.536;-11.25;19.848;22.536;-11.25;19.848;22.536;-11.25;0.;0.;0.;0.;0.;0.;19.848;22.536;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;176;175;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
92733.55286;0.;0.;0.;9.176;0.;0:17:18;2271.00186;90.;90.;0.;90.;0:00:05;0.;0.;0.;0.;9.176;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;19.848;31.712;-11.25;19.848;31.712;-11.25;19.848;31.712;-11.25;0.;0.;0.;0.;0.;0.;19.848;31.712;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;177;176;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
92658.44062;0.;0.;7.163;-2.546;0.;0:17:22;2278.75367;50.86794;39.13206;129.13206;90.;0:00:04;11.34985;27.011;40.516;-11.25;7.75181;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;7.163;8.804;0.;27.011;29.166;-11.25;27.011;29.166;-11.25;27.011;29.166;-11.25;0.;0.;0.;0.;0.;0.;27.011;29.166;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;178;177;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
92462.91556;0.;0.;8.194;0.;0.;0:17:27;2286.94767;0.;0.;90.;90.;0:00:04;0.;0.;0.;0.;8.194;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;35.205;29.166;-11.25;35.205;29.166;-11.25;35.205;29.166;-11.25;0.;0.;0.;0.;0.;0.;35.205;29.166;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;179;178;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
92251.23948;0.;0.;0.595;-10.38;0.;0:17:33;2297.47521;77.62668;102.37332;167.62668;90.;0:00:06;19.26447;54.022;25.038;-11.25;10.52755;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;18.817;-4.128;0.;35.8;18.786;-11.25;35.8;18.786;-11.25;35.8;18.786;-11.25;0.;0.;0.;0.;0.;0.;35.8;18.786;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;180;179;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
92015.66159;0.;0.;-15.952;0.;0.;0:17:43;2313.42721;71.06282;180.;90.;90.;0:00:09;0.;0.;0.;0.;15.952;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;19.848;18.786;-11.25;19.848;18.786;-11.25;19.848;18.786;-11.25;0.;0.;0.;0.;0.;0.;19.848;18.786;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;181;180;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
92011.61725;0.;0.;0.;3.75;0.;0:17:45;2317.17721;90.;90.;0.;90.;0:00:02;0.;0.;0.;0.;3.75;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;19.848;22.536;-11.25;19.848;22.536;-11.25;19.848;22.536;-11.25;0.;0.;0.;0.;0.;0.;19.848;22.536;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;182;181;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
91930.68207;0.;0.;-3.75;0.;0.;0:17:47;2320.92721;90.;180.;90.;90.;0:00:02;0.;0.;0.;0.;3.75;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;16.098;22.536;-11.25;16.098;22.536;-11.25;16.098;22.536;-11.25;0.;0.;0.;0.;0.;0.;16.098;22.536;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;183;182;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
90991.95394;0.;0.;0.;37.115;0.;0:18:10;2358.04221;90.;90.;0.;90.;0:00:22;0.;0.;0.;0.;37.115;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;16.098;59.651;-11.25;16.098;59.651;-11.25;16.098;59.651;-11.25;0.;0.;0.;0.;0.;0.;16.098;59.651;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;184;183;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
90877.49961;0.;0.;2.4;2.4;0.;0:18:12;2361.81212;0.;90.;0.;90.;0:00:02;2.4;18.498;59.651;-11.25;3.76991;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;2.4;0.;0.;18.498;62.051;-11.25;18.498;62.051;-11.25;18.498;62.051;-11.25;0.;0.;0.;0.;0.;0.;18.498;62.051;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;185;184;ПЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
90056.59146;0.;0.;26.579;0.;0.;0:18:28;2388.39112;0.;0.;90.;90.;0:00:15;0.;0.;0.;0.;26.579;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;45.077;62.051;-11.25;45.077;62.051;-11.25;45.077;62.051;-11.25;0.;0.;0.;0.;0.;0.;45.077;62.051;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;186;185;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
89958.14722;0.;0.;0.;-3.75;0.;0:18:30;2392.14112;90.;90.;180.;90.;0:00:02;0.;0.;0.;0.;3.75;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;45.077;58.301;-11.25;45.077;58.301;-11.25;45.077;58.301;-11.25;0.;0.;0.;0.;0.;0.;45.077;58.301;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;187;186;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
89805.04364;0.;0.;5.572;0.;0.;0:18:34;2397.71312;90.;0.;90.;90.;0:00:03;0.;0.;0.;0.;5.572;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;50.649;58.301;-11.25;50.649;58.301;-11.25;50.649;58.301;-11.25;0.;0.;0.;0.;0.;0.;50.649;58.301;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;188;187;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
89706.59946;0.;0.;0.;-3.75;0.;0:18:36;2401.46312;90.;90.;180.;90.;0:00:02;0.;0.;0.;0.;3.75;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;50.649;54.551;-11.25;50.649;54.551;-11.25;50.649;54.551;-11.25;0.;0.;0.;0.;0.;0.;50.649;54.551;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;189;188;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
89580.82546;0.;0.;4.661;0.;0.;0:18:39;2406.12412;90.;0.;90.;90.;0:00:02;0.;0.;0.;0.;4.661;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;55.31;54.551;-11.25;55.31;54.551;-11.25;55.31;54.551;-11.25;0.;0.;0.;0.;0.;0.;55.31;54.551;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;190;189;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
89398.51246;0.;0.;0.;-6.535;0.;0:18:43;2412.65912;90.;90.;180.;90.;0:00:03;0.;0.;0.;0.;6.535;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;55.31;48.016;-11.25;55.31;48.016;-11.25;55.31;48.016;-11.25;0.;0.;0.;0.;0.;0.;55.31;48.016;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;191;190;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
89288.05521;0.;0.;-4.398;-0.175;0.;0:18:45;2417.06734;86.79172;176.79172;86.79172;90.;0:00:02;23.01407;54.022;25.038;-11.25;4.40822;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-1.288;-22.978;0.;50.912;47.841;-11.25;50.912;47.841;-11.25;50.912;47.841;-11.25;0.;0.;0.;0.;0.;0.;50.912;47.841;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;192;191;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
89275.36183;0.;0.;0.;3.904;0.;0:18:48;2420.97134;82.2336;90.;0.;90.;0:00:02;0.;0.;0.;0.;3.904;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;50.912;51.745;-11.25;50.912;51.745;-11.25;50.912;51.745;-11.25;0.;0.;0.;0.;0.;0.;50.912;51.745;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;193;192;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
89273.28786;0.;0.;-0.263;2.806;0.;0:18:49;2423.79374;0.;90.;0.;90.;0:00:01;15.1;35.812;51.745;-11.25;2.82241;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-15.1;0.;0.;50.649;54.551;-11.25;50.649;54.551;-11.25;50.649;54.551;-11.25;0.;0.;0.;0.;0.;0.;50.649;54.551;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;194;193;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
89273.28786;0.;0.;0.;3.75;0.;0:18:51;2427.54374;10.70939;90.;0.;90.;0:00:02;0.;0.;0.;0.;3.75;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;50.649;58.301;-11.25;50.649;58.301;-11.25;50.649;58.301;-11.25;0.;0.;0.;0.;0.;0.;50.649;58.301;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;195;194;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
89098.71421;0.;0.;8.411;0.;0.;0:18:56;2435.95474;90.;0.;90.;90.;0:00:05;0.;0.;0.;0.;8.411;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;59.06;58.301;-11.25;59.06;58.301;-11.25;59.06;58.301;-11.25;0.;0.;0.;0.;0.;0.;59.06;58.301;-11.25;0.;;C:\ncm-prt\demo\demo.NC;1;-1;196;195;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
