Объем;Программа (файл);Программа;КадрNum;Подача;Шпиндель;Инструмент;Интерполяции тип;СКП;X относительное;Y относительное;Z относительное;I;J;K;X станка;Y станка;Z станка;A станка;B станка;C станка;Коррекция на диаметр;Время;Контурная коррекция;СК X;СК Y;СК Z;
506565.0943;C:\ncm-prt\ADEM-N33.NC;0001;600;20.;500.;3;Хол. ход;СКП 1;14.215;-114.271;0.;0.;0.;0.;55.466;0.704;62.;0.;0.;0.;0.;5:26:33;Выкл.;55.466;0.704;62.;
506565.0943;C:\ncm-prt\ADEM-N33.NC;0001;605;20.;500.;3;Отрезок;СКП 1;0.;0.;-17.4;0.;0.;0.;55.466;0.704;44.6;0.;0.;0.;0.;5:27:25;Выкл.;55.466;0.704;44.6;
506565.0943;C:\ncm-prt\ADEM-N33.NC;0001;610;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;55.466;0.704;42.6;0.;0.;0.;0.;5:27:31;Выкл.;55.466;0.704;42.6;
506565.0665;C:\ncm-prt\ADEM-N33.NC;0001;615;20.;500.;3;Отрезок;СКП 1;-0.994;-0.122;0.;0.;0.;0.;54.472;0.582;42.6;0.;0.;0.;0.;5:27:34;Выкл.;54.472;0.582;42.6;
506532.2419;C:\ncm-prt\ADEM-N33.NC;0001;620;20.;500.;3;Отрезок;СКП 1;-13.974;114.301;0.;0.;0.;0.;40.498;114.883;42.6;0.;0.;0.;0.;5:33:19;Выкл.;40.498;114.883;42.6;
506532.2419;C:\ncm-prt\ADEM-N33.NC;0001;625;20.;500.;3;Отрезок;СКП 1;0.992;0.121;0.;0.;0.;0.;41.49;115.004;42.6;0.;0.;0.;0.;5:33:22;Выкл.;41.49;115.004;42.6;
506532.2419;C:\ncm-prt\ADEM-N33.NC;0001;630;20.;500.;3;Хол. ход;СКП 1;0.;0.;19.4;0.;0.;0.;41.49;115.004;62.;0.;0.;0.;0.;5:33:22;Выкл.;41.49;115.004;62.;
506532.2419;C:\ncm-prt\ADEM-N33.NC;0001;635;20.;500.;3;Хол. ход;СКП 1;14.185;-114.275;0.;0.;0.;0.;55.675;0.729;62.;0.;0.;0.;0.;5:33:23;Выкл.;55.675;0.729;62.;
506532.2419;C:\ncm-prt\ADEM-N33.NC;0001;640;20.;500.;3;Отрезок;СКП 1;0.;0.;-17.7;0.;0.;0.;55.675;0.729;44.3;0.;0.;0.;0.;5:34:16;Выкл.;55.675;0.729;44.3;
506532.2419;C:\ncm-prt\ADEM-N33.NC;0001;645;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;55.675;0.729;42.3;0.;0.;0.;0.;5:34:22;Выкл.;55.675;0.729;42.3;
506532.2296;C:\ncm-prt\ADEM-N33.NC;0001;650;20.;500.;3;Отрезок;СКП 1;-0.993;-0.121;0.;0.;0.;0.;54.682;0.608;42.3;0.;0.;0.;0.;5:34:25;Выкл.;54.682;0.608;42.3;
506504.1341;C:\ncm-prt\ADEM-N33.NC;0001;655;20.;500.;3;Отрезок;СКП 1;-13.975;114.301;0.;0.;0.;0.;40.707;114.909;42.3;0.;0.;0.;0.;5:40:11;Выкл.;40.707;114.909;42.3;
506504.1341;C:\ncm-prt\ADEM-N33.NC;0001;660;20.;500.;3;Отрезок;СКП 1;0.993;0.12;0.;0.;0.;0.;41.7;115.029;42.3;0.;0.;0.;0.;5:40:14;Выкл.;41.7;115.029;42.3;
506504.1341;C:\ncm-prt\ADEM-N33.NC;0001;665;20.;500.;3;Хол. ход;СКП 1;0.;0.;19.7;0.;0.;0.;41.7;115.029;62.;0.;0.;0.;0.;5:40:14;Выкл.;41.7;115.029;62.;
506504.1341;C:\ncm-prt\ADEM-N33.NC;0001;670;20.;500.;3;Хол. ход;СКП 1;14.159;-114.277;0.;0.;0.;0.;55.859;0.752;62.;0.;0.;0.;0.;5:40:14;Выкл.;55.859;0.752;62.;
506504.1341;C:\ncm-prt\ADEM-N33.NC;0001;675;20.;500.;3;Отрезок;СКП 1;0.;0.;-18.;0.;0.;0.;55.859;0.752;44.;0.;0.;0.;0.;5:41:08;Выкл.;55.859;0.752;44.;
506504.1341;C:\ncm-prt\ADEM-N33.NC;0001;680;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;55.859;0.752;42.;0.;0.;0.;0.;5:41:14;Выкл.;55.859;0.752;42.;
506504.1318;C:\ncm-prt\ADEM-N33.NC;0001;685;20.;500.;3;Отрезок;СКП 1;-0.993;-0.121;0.;0.;0.;0.;54.866;0.631;42.;0.;0.;0.;0.;5:41:17;Выкл.;54.866;0.631;42.;
506479.5698;C:\ncm-prt\ADEM-N33.NC;0001;690;20.;500.;3;Отрезок;СКП 1;-13.976;114.299;0.;0.;0.;0.;40.89;114.93;42.;0.;0.;0.;0.;5:47:03;Выкл.;40.89;114.93;42.;
506479.5698;C:\ncm-prt\ADEM-N33.NC;0001;695;20.;500.;3;Отрезок;СКП 1;0.994;0.122;0.;0.;0.;0.;41.884;115.052;42.;0.;0.;0.;0.;5:47:06;Выкл.;41.884;115.052;42.;
506479.5698;C:\ncm-prt\ADEM-N33.NC;0001;700;20.;500.;3;Хол. ход;СКП 1;0.;0.;20.;0.;0.;0.;41.884;115.052;62.;0.;0.;0.;0.;5:47:06;Выкл.;41.884;115.052;62.;
506479.5698;C:\ncm-prt\ADEM-N33.NC;0001;705;20.;500.;3;Хол. ход;СКП 1;14.135;-114.28;0.;0.;0.;0.;56.019;0.772;62.;0.;0.;0.;0.;5:47:06;Выкл.;56.019;0.772;62.;
506479.5698;C:\ncm-prt\ADEM-N33.NC;0001;710;20.;500.;3;Отрезок;СКП 1;0.;0.;-18.3;0.;0.;0.;56.019;0.772;43.7;0.;0.;0.;0.;5:48:01;Выкл.;56.019;0.772;43.7;
506479.5698;C:\ncm-prt\ADEM-N33.NC;0001;715;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;56.019;0.772;41.7;0.;0.;0.;0.;5:48:07;Выкл.;56.019;0.772;41.7;
506479.5622;C:\ncm-prt\ADEM-N33.NC;0001;720;20.;500.;3;Отрезок;СКП 1;-0.992;-0.122;0.;0.;0.;0.;55.027;0.65;41.7;0.;0.;0.;0.;5:48:10;Выкл.;55.027;0.65;41.7;
506454.7675;C:\ncm-prt\ADEM-N33.NC;0001;725;20.;500.;3;Отрезок;СКП 1;-13.975;114.301;0.;0.;0.;0.;41.052;114.951;41.7;0.;0.;0.;0.;5:53:56;Выкл.;41.052;114.951;41.7;
506454.7675;C:\ncm-prt\ADEM-N33.NC;0001;730;20.;500.;3;Отрезок;СКП 1;0.992;0.12;0.;0.;0.;0.;42.044;115.071;41.7;0.;0.;0.;0.;5:53:59;Выкл.;42.044;115.071;41.7;
506454.7675;C:\ncm-prt\ADEM-N33.NC;0001;735;20.;500.;3;Хол. ход;СКП 1;0.;0.;20.3;0.;0.;0.;42.044;115.071;62.;0.;0.;0.;0.;5:53:59;Выкл.;42.044;115.071;62.;
506454.7675;C:\ncm-prt\ADEM-N33.NC;0001;740;20.;500.;3;Хол. ход;СКП 1;14.115;-114.282;0.;0.;0.;0.;56.159;0.789;62.;0.;0.;0.;0.;5:53:59;Выкл.;56.159;0.789;62.;
506454.7675;C:\ncm-prt\ADEM-N33.NC;0001;745;20.;500.;3;Отрезок;СКП 1;0.;0.;-18.6;0.;0.;0.;56.159;0.789;43.4;0.;0.;0.;0.;5:54:55;Выкл.;56.159;0.789;43.4;
506454.7675;C:\ncm-prt\ADEM-N33.NC;0001;750;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;56.159;0.789;41.4;0.;0.;0.;0.;5:55:01;Выкл.;56.159;0.789;41.4;
506454.7586;C:\ncm-prt\ADEM-N33.NC;0001;755;20.;500.;3;Отрезок;СКП 1;-0.992;-0.122;0.;0.;0.;0.;55.167;0.667;41.4;0.;0.;0.;0.;5:55:04;Выкл.;55.167;0.667;41.4;
506430.3153;C:\ncm-prt\ADEM-N33.NC;0001;760;20.;500.;3;Отрезок;СКП 1;-13.975;114.301;0.;0.;0.;0.;41.192;114.968;41.4;0.;0.;0.;0.;6:00:50;Выкл.;41.192;114.968;41.4;
506430.3153;C:\ncm-prt\ADEM-N33.NC;0001;765;20.;500.;3;Отрезок;СКП 1;0.992;0.12;0.;0.;0.;0.;42.184;115.088;41.4;0.;0.;0.;0.;6:00:53;Выкл.;42.184;115.088;41.4;
506430.3153;C:\ncm-prt\ADEM-N33.NC;0001;770;20.;500.;3;Хол. ход;СКП 1;0.;0.;20.6;0.;0.;0.;42.184;115.088;62.;0.;0.;0.;0.;6:00:53;Выкл.;42.184;115.088;62.;
506430.3153;C:\ncm-prt\ADEM-N33.NC;0001;775;20.;500.;3;Хол. ход;СКП 1;14.096;-114.284;0.;0.;0.;0.;56.28;0.804;62.;0.;0.;0.;0.;6:00:53;Выкл.;56.28;0.804;62.;
506430.3153;C:\ncm-prt\ADEM-N33.NC;0001;780;20.;500.;3;Отрезок;СКП 1;0.;0.;-18.9;0.;0.;0.;56.28;0.804;43.1;0.;0.;0.;0.;6:01:50;Выкл.;56.28;0.804;43.1;
506430.3153;C:\ncm-prt\ADEM-N33.NC;0001;785;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;56.28;0.804;41.1;0.;0.;0.;0.;6:01:56;Выкл.;56.28;0.804;41.1;
506430.3086;C:\ncm-prt\ADEM-N33.NC;0001;790;20.;500.;3;Отрезок;СКП 1;-0.993;-0.122;0.;0.;0.;0.;55.287;0.682;41.1;0.;0.;0.;0.;6:01:59;Выкл.;55.287;0.682;41.1;
506406.6066;C:\ncm-prt\ADEM-N33.NC;0001;795;20.;500.;3;Отрезок;СКП 1;-13.975;114.3;0.;0.;0.;0.;41.312;114.982;41.1;0.;0.;0.;0.;6:07:45;Выкл.;41.312;114.982;41.1;
506406.6066;C:\ncm-prt\ADEM-N33.NC;0001;800;20.;500.;3;Отрезок;СКП 1;0.993;0.122;0.;0.;0.;0.;42.305;115.104;41.1;0.;0.;0.;0.;6:07:48;Выкл.;42.305;115.104;41.1;
506406.6066;C:\ncm-prt\ADEM-N33.NC;0001;805;20.;500.;3;Хол. ход;СКП 1;0.;0.;20.9;0.;0.;0.;42.305;115.104;62.;0.;0.;0.;0.;6:07:48;Выкл.;42.305;115.104;62.;
506406.6066;C:\ncm-prt\ADEM-N33.NC;0001;810;20.;500.;3;Хол. ход;СКП 1;14.077;-114.288;0.;0.;0.;0.;56.382;0.816;62.;0.;0.;0.;0.;6:07:48;Выкл.;56.382;0.816;62.;
506406.6066;C:\ncm-prt\ADEM-N33.NC;0001;815;20.;500.;3;Отрезок;СКП 1;0.;0.;-19.2;0.;0.;0.;56.382;0.816;42.8;0.;0.;0.;0.;6:08:46;Выкл.;56.382;0.816;42.8;
506406.6066;C:\ncm-prt\ADEM-N33.NC;0001;820;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;56.382;0.816;40.8;0.;0.;0.;0.;6:08:52;Выкл.;56.382;0.816;40.8;
506406.6046;C:\ncm-prt\ADEM-N33.NC;0001;825;20.;500.;3;Отрезок;СКП 1;-0.993;-0.122;0.;0.;0.;0.;55.389;0.694;40.8;0.;0.;0.;0.;6:08:55;Выкл.;55.389;0.694;40.8;
506383.9386;C:\ncm-prt\ADEM-N33.NC;0001;830;20.;500.;3;Отрезок;СКП 1;-13.974;114.301;0.;0.;0.;0.;41.415;114.995;40.8;0.;0.;0.;0.;6:14:40;Выкл.;41.415;114.995;40.8;
506383.9386;C:\ncm-prt\ADEM-N33.NC;0001;835;20.;500.;3;Отрезок;СКП 1;0.992;0.121;0.;0.;0.;0.;42.407;115.116;40.8;0.;0.;0.;0.;6:14:43;Выкл.;42.407;115.116;40.8;
506383.9386;C:\ncm-prt\ADEM-N33.NC;0001;840;20.;500.;3;Хол. ход;СКП 1;0.;0.;21.2;0.;0.;0.;42.407;115.116;62.;0.;0.;0.;0.;6:14:43;Выкл.;42.407;115.116;62.;
506383.9386;C:\ncm-prt\ADEM-N33.NC;0001;845;20.;500.;3;Хол. ход;СКП 1;14.06;-114.29;0.;0.;0.;0.;56.467;0.826;62.;0.;0.;0.;0.;6:14:44;Выкл.;56.467;0.826;62.;
506383.9386;C:\ncm-prt\ADEM-N33.NC;0001;850;20.;500.;3;Отрезок;СКП 1;0.;0.;-19.5;0.;0.;0.;56.467;0.826;42.5;0.;0.;0.;0.;6:15:42;Выкл.;56.467;0.826;42.5;
506383.9386;C:\ncm-prt\ADEM-N33.NC;0001;855;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;56.467;0.826;40.5;0.;0.;0.;0.;6:15:48;Выкл.;56.467;0.826;40.5;
506383.9386;C:\ncm-prt\ADEM-N33.NC;0001;860;20.;500.;3;Отрезок;СКП 1;-0.992;-0.121;0.;0.;0.;0.;55.475;0.705;40.5;0.;0.;0.;0.;6:15:51;Выкл.;55.475;0.705;40.5;
506362.0893;C:\ncm-prt\ADEM-N33.NC;0001;865;20.;500.;3;Отрезок;СКП 1;-13.975;114.3;0.;0.;0.;0.;41.5;115.005;40.5;0.;0.;0.;0.;6:21:37;Выкл.;41.5;115.005;40.5;
506362.0893;C:\ncm-prt\ADEM-N33.NC;0001;870;20.;500.;3;Отрезок;СКП 1;0.992;0.122;0.;0.;0.;0.;42.492;115.127;40.5;0.;0.;0.;0.;6:21:40;Выкл.;42.492;115.127;40.5;
506362.0893;C:\ncm-prt\ADEM-N33.NC;0001;875;20.;500.;3;Хол. ход;СКП 1;0.;0.;21.5;0.;0.;0.;42.492;115.127;62.;0.;0.;0.;0.;6:21:40;Выкл.;42.492;115.127;62.;
506362.0893;C:\ncm-prt\ADEM-N33.NC;0001;880;20.;500.;3;Хол. ход;СКП 1;14.044;-114.292;0.;0.;0.;0.;56.536;0.835;62.;0.;0.;0.;0.;6:21:41;Выкл.;56.536;0.835;62.;
506362.0893;C:\ncm-prt\ADEM-N33.NC;0001;885;20.;500.;3;Отрезок;СКП 1;0.;0.;-19.8;0.;0.;0.;56.536;0.835;42.2;0.;0.;0.;0.;6:22:40;Выкл.;56.536;0.835;42.2;
506362.0893;C:\ncm-prt\ADEM-N33.NC;0001;890;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;56.536;0.835;40.2;0.;0.;0.;0.;6:22:46;Выкл.;56.536;0.835;40.2;
506362.0893;C:\ncm-prt\ADEM-N33.NC;0001;895;20.;500.;3;Отрезок;СКП 1;-0.992;-0.122;0.;0.;0.;0.;55.544;0.713;40.2;0.;0.;0.;0.;6:22:49;Выкл.;55.544;0.713;40.2;
506340.1364;C:\ncm-prt\ADEM-N33.NC;0001;900;20.;500.;3;Отрезок;СКП 1;-13.976;114.301;0.;0.;0.;0.;41.568;115.014;40.2;0.;0.;0.;0.;6:28:34;Выкл.;41.568;115.014;40.2;
506340.1364;C:\ncm-prt\ADEM-N33.NC;0001;905;20.;500.;3;Отрезок;СКП 1;0.993;0.121;0.;0.;0.;0.;42.561;115.135;40.2;0.;0.;0.;0.;6:28:37;Выкл.;42.561;115.135;40.2;
506340.1364;C:\ncm-prt\ADEM-N33.NC;0001;910;20.;500.;3;Хол. ход;СКП 1;0.;0.;21.8;0.;0.;0.;42.561;115.135;62.;0.;0.;0.;0.;6:28:38;Выкл.;42.561;115.135;62.;
506340.1364;C:\ncm-prt\ADEM-N33.NC;0001;915;20.;500.;3;Хол. ход;СКП 1;14.028;-114.294;0.;0.;0.;0.;56.589;0.841;62.;0.;0.;0.;0.;6:28:38;Выкл.;56.589;0.841;62.;
506340.1364;C:\ncm-prt\ADEM-N33.NC;0001;920;20.;500.;3;Отрезок;СКП 1;0.;0.;-20.1;0.;0.;0.;56.589;0.841;41.9;0.;0.;0.;0.;6:29:38;Выкл.;56.589;0.841;41.9;
506340.1364;C:\ncm-prt\ADEM-N33.NC;0001;925;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;56.589;0.841;39.9;0.;0.;0.;0.;6:29:44;Выкл.;56.589;0.841;39.9;
506340.1364;C:\ncm-prt\ADEM-N33.NC;0001;930;20.;500.;3;Отрезок;СКП 1;-0.992;-0.121;0.;0.;0.;0.;55.597;0.72;39.9;0.;0.;0.;0.;6:29:47;Выкл.;55.597;0.72;39.9;
506317.9388;C:\ncm-prt\ADEM-N33.NC;0001;935;20.;500.;3;Отрезок;СКП 1;-13.976;114.3;0.;0.;0.;0.;41.621;115.02;39.9;0.;0.;0.;0.;6:35:33;Выкл.;41.621;115.02;39.9;
506317.9388;C:\ncm-prt\ADEM-N33.NC;0001;940;20.;500.;3;Отрезок;СКП 1;0.993;0.121;0.;0.;0.;0.;42.614;115.141;39.9;0.;0.;0.;0.;6:35:36;Выкл.;42.614;115.141;39.9;
506317.9388;C:\ncm-prt\ADEM-N33.NC;0001;945;20.;500.;3;Хол. ход;СКП 1;0.;0.;22.1;0.;0.;0.;42.614;115.141;62.;0.;0.;0.;0.;6:35:36;Выкл.;42.614;115.141;62.;
506317.9388;C:\ncm-prt\ADEM-N33.NC;0001;950;20.;500.;3;Хол. ход;СКП 1;14.013;-114.295;0.;0.;0.;0.;56.627;0.846;62.;0.;0.;0.;0.;6:35:37;Выкл.;56.627;0.846;62.;
506317.9388;C:\ncm-prt\ADEM-N33.NC;0001;955;20.;500.;3;Отрезок;СКП 1;0.;0.;-20.4;0.;0.;0.;56.627;0.846;41.6;0.;0.;0.;0.;6:36:38;Выкл.;56.627;0.846;41.6;
506317.9388;C:\ncm-prt\ADEM-N33.NC;0001;960;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;56.627;0.846;39.6;0.;0.;0.;0.;6:36:44;Выкл.;56.627;0.846;39.6;
506317.9387;C:\ncm-prt\ADEM-N33.NC;0001;965;20.;500.;3;Отрезок;СКП 1;-0.993;-0.122;0.;0.;0.;0.;55.634;0.724;39.6;0.;0.;0.;0.;6:36:47;Выкл.;55.634;0.724;39.6;
506294.9105;C:\ncm-prt\ADEM-N33.NC;0001;970;20.;500.;3;Отрезок;СКП 1;-13.975;114.301;0.;0.;0.;0.;41.659;115.025;39.6;0.;0.;0.;0.;6:42:32;Выкл.;41.659;115.025;39.6;
506294.9105;C:\ncm-prt\ADEM-N33.NC;0001;975;20.;500.;3;Отрезок;СКП 1;0.992;0.121;0.;0.;0.;0.;42.651;115.146;39.6;0.;0.;0.;0.;6:42:35;Выкл.;42.651;115.146;39.6;
506294.9105;C:\ncm-prt\ADEM-N33.NC;0001;980;20.;500.;3;Хол. ход;СКП 1;0.;0.;22.4;0.;0.;0.;42.651;115.146;62.;0.;0.;0.;0.;6:42:35;Выкл.;42.651;115.146;62.;
506294.9105;C:\ncm-prt\ADEM-N33.NC;0001;985;20.;500.;3;Хол. ход;СКП 1;13.998;-114.298;0.;0.;0.;0.;56.649;0.848;62.;0.;0.;0.;0.;6:42:36;Выкл.;56.649;0.848;62.;
506294.9105;C:\ncm-prt\ADEM-N33.NC;0001;990;20.;500.;3;Отрезок;СКП 1;0.;0.;-20.7;0.;0.;0.;56.649;0.848;41.3;0.;0.;0.;0.;6:43:38;Выкл.;56.649;0.848;41.3;
506294.9105;C:\ncm-prt\ADEM-N33.NC;0001;995;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;56.649;0.848;39.3;0.;0.;0.;0.;6:43:44;Выкл.;56.649;0.848;39.3;
506294.9105;C:\ncm-prt\ADEM-N33.NC;0001;5;20.;500.;3;Отрезок;СКП 1;-0.992;-0.12;0.;0.;0.;0.;55.657;0.728;39.3;0.;0.;0.;0.;6:43:47;Выкл.;55.657;0.728;39.3;
506270.9316;C:\ncm-prt\ADEM-N33.NC;0001;10;20.;500.;3;Отрезок;СКП 1;-13.976;114.299;0.;0.;0.;0.;41.681;115.027;39.3;0.;0.;0.;0.;6:49:32;Выкл.;41.681;115.027;39.3;
506270.9316;C:\ncm-prt\ADEM-N33.NC;0001;15;20.;500.;3;Отрезок;СКП 1;0.993;0.122;0.;0.;0.;0.;42.674;115.149;39.3;0.;0.;0.;0.;6:49:35;Выкл.;42.674;115.149;39.3;
506270.9316;C:\ncm-prt\ADEM-N33.NC;0001;20;20.;500.;3;Хол. ход;СКП 1;0.;0.;22.7;0.;0.;0.;42.674;115.149;62.;0.;0.;0.;0.;6:49:36;Выкл.;42.674;115.149;62.;
506270.9316;C:\ncm-prt\ADEM-N33.NC;0001;25;20.;500.;3;Хол. ход;СКП 1;13.982;-114.3;0.;0.;0.;0.;56.656;0.849;62.;0.;0.;0.;0.;6:49:36;Выкл.;56.656;0.849;62.;
506270.9316;C:\ncm-prt\ADEM-N33.NC;0001;30;20.;500.;3;Отрезок;СКП 1;0.;0.;-21.;0.;0.;0.;56.656;0.849;41.;0.;0.;0.;0.;6:50:39;Выкл.;56.656;0.849;41.;
506270.9316;C:\ncm-prt\ADEM-N33.NC;0001;35;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;56.656;0.849;39.;0.;0.;0.;0.;6:50:45;Выкл.;56.656;0.849;39.;
506270.9316;C:\ncm-prt\ADEM-N33.NC;0001;40;20.;500.;3;Отрезок;СКП 1;-0.992;-0.121;0.;0.;0.;0.;55.664;0.728;39.;0.;0.;0.;0.;6:50:48;Выкл.;55.664;0.728;39.;
506245.8324;C:\ncm-prt\ADEM-N33.NC;0001;45;20.;500.;3;Отрезок;СКП 1;-13.975;114.301;0.;0.;0.;0.;41.689;115.029;39.;0.;0.;0.;0.;6:56:34;Выкл.;41.689;115.029;39.;
506245.8324;C:\ncm-prt\ADEM-N33.NC;0001;50;20.;500.;3;Отрезок;СКП 1;0.992;0.12;0.;0.;0.;0.;42.681;115.149;39.;0.;0.;0.;0.;6:56:37;Выкл.;42.681;115.149;39.;
506245.8324;C:\ncm-prt\ADEM-N33.NC;0001;55;20.;500.;3;Хол. ход;СКП 1;0.;0.;23.;0.;0.;0.;42.681;115.149;62.;0.;0.;0.;0.;6:56:37;Выкл.;42.681;115.149;62.;
506245.8324;C:\ncm-prt\ADEM-N33.NC;0001;60;20.;500.;3;Хол. ход;СКП 1;13.976;-114.299;0.;0.;0.;0.;56.657;0.85;62.;0.;0.;0.;0.;6:56:37;Выкл.;56.657;0.85;62.;
506245.8324;C:\ncm-prt\ADEM-N33.NC;0001;65;20.;500.;3;Отрезок;СКП 1;0.;0.;-21.3;0.;0.;0.;56.657;0.85;40.7;0.;0.;0.;0.;6:57:41;Выкл.;56.657;0.85;40.7;
506245.8324;C:\ncm-prt\ADEM-N33.NC;0001;70;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;56.657;0.85;38.7;0.;0.;0.;0.;6:57:47;Выкл.;56.657;0.85;38.7;
506245.8324;C:\ncm-prt\ADEM-N33.NC;0001;75;20.;500.;3;Отрезок;СКП 1;-0.993;-0.122;0.;0.;0.;0.;55.664;0.728;38.7;0.;0.;0.;0.;6:57:50;Выкл.;55.664;0.728;38.7;
506220.4887;C:\ncm-prt\ADEM-N33.NC;0001;80;20.;500.;3;Отрезок;СКП 1;-13.975;114.3;0.;0.;0.;0.;41.689;115.028;38.7;0.;0.;0.;0.;7:03:36;Выкл.;41.689;115.028;38.7;
506220.4887;C:\ncm-prt\ADEM-N33.NC;0001;85;20.;500.;3;Отрезок;СКП 1;0.992;0.122;0.;0.;0.;0.;42.681;115.15;38.7;0.;0.;0.;0.;7:03:39;Выкл.;42.681;115.15;38.7;
506220.4887;C:\ncm-prt\ADEM-N33.NC;0001;90;20.;500.;3;Хол. ход;СКП 1;0.;0.;23.3;0.;0.;0.;42.681;115.15;62.;0.;0.;0.;0.;7:03:39;Выкл.;42.681;115.15;62.;
506220.4887;C:\ncm-prt\ADEM-N33.NC;0001;95;20.;500.;3;Хол. ход;СКП 1;13.976;-114.301;0.;0.;0.;0.;56.657;0.849;62.;0.;0.;0.;0.;7:03:39;Выкл.;56.657;0.849;62.;
506220.4887;C:\ncm-prt\ADEM-N33.NC;0001;100;20.;500.;3;Отрезок;СКП 1;0.;0.;-21.6;0.;0.;0.;56.657;0.849;40.4;0.;0.;0.;0.;7:04:44;Выкл.;56.657;0.849;40.4;
506220.4887;C:\ncm-prt\ADEM-N33.NC;0001;105;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;56.657;0.849;38.4;0.;0.;0.;0.;7:04:50;Выкл.;56.657;0.849;38.4;
506220.4887;C:\ncm-prt\ADEM-N33.NC;0001;110;20.;500.;3;Отрезок;СКП 1;-0.994;-0.121;0.;0.;0.;0.;55.663;0.728;38.4;0.;0.;0.;0.;7:04:53;Выкл.;55.663;0.728;38.4;
506194.3833;C:\ncm-prt\ADEM-N33.NC;0001;115;20.;500.;3;Отрезок;СКП 1;-13.974;114.3;0.;0.;0.;0.;41.689;115.028;38.4;0.;0.;0.;0.;7:10:39;Выкл.;41.689;115.028;38.4;
506194.3833;C:\ncm-prt\ADEM-N33.NC;0001;120;20.;500.;3;Отрезок;СКП 1;0.993;0.122;0.;0.;0.;0.;42.682;115.15;38.4;0.;0.;0.;0.;7:10:42;Выкл.;42.682;115.15;38.4;
506194.3833;C:\ncm-prt\ADEM-N33.NC;0001;125;20.;500.;3;Хол. ход;СКП 1;0.;0.;23.6;0.;0.;0.;42.682;115.15;62.;0.;0.;0.;0.;7:10:42;Выкл.;42.682;115.15;62.;
506194.3833;C:\ncm-prt\ADEM-N33.NC;0001;130;20.;500.;3;Хол. ход;СКП 1;13.974;-114.3;0.;0.;0.;0.;56.656;0.85;62.;0.;0.;0.;0.;7:10:42;Выкл.;56.656;0.85;62.;
506194.3833;C:\ncm-prt\ADEM-N33.NC;0001;135;20.;500.;3;Отрезок;СКП 1;0.;0.;-21.9;0.;0.;0.;56.656;0.85;40.1;0.;0.;0.;0.;7:11:48;Выкл.;56.656;0.85;40.1;
506194.3833;C:\ncm-prt\ADEM-N33.NC;0001;140;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;56.656;0.85;38.1;0.;0.;0.;0.;7:11:54;Выкл.;56.656;0.85;38.1;
506194.3833;C:\ncm-prt\ADEM-N33.NC;0001;145;20.;500.;3;Отрезок;СКП 1;-0.992;-0.122;0.;0.;0.;0.;55.664;0.728;38.1;0.;0.;0.;0.;7:11:57;Выкл.;55.664;0.728;38.1;
506168.7401;C:\ncm-prt\ADEM-N33.NC;0001;150;20.;500.;3;Отрезок;СКП 1;-13.975;114.3;0.;0.;0.;0.;41.689;115.028;38.1;0.;0.;0.;0.;7:17:42;Выкл.;41.689;115.028;38.1;
506168.7401;C:\ncm-prt\ADEM-N33.NC;0001;155;20.;500.;3;Отрезок;СКП 1;0.992;0.121;0.;0.;0.;0.;42.681;115.149;38.1;0.;0.;0.;0.;7:17:45;Выкл.;42.681;115.149;38.1;
506168.7401;C:\ncm-prt\ADEM-N33.NC;0001;160;20.;500.;3;Хол. ход;СКП 1;0.;0.;23.9;0.;0.;0.;42.681;115.149;62.;0.;0.;0.;0.;7:17:46;Выкл.;42.681;115.149;62.;
506168.7401;C:\ncm-prt\ADEM-N33.NC;0001;165;20.;500.;3;Хол. ход;СКП 1;13.976;-114.299;0.;0.;0.;0.;56.657;0.85;62.;0.;0.;0.;0.;7:17:46;Выкл.;56.657;0.85;62.;
506168.7401;C:\ncm-prt\ADEM-N33.NC;0001;170;20.;500.;3;Отрезок;СКП 1;0.;0.;-22.2;0.;0.;0.;56.657;0.85;39.8;0.;0.;0.;0.;7:18:53;Выкл.;56.657;0.85;39.8;
